SourceTitle	TargetTitle	Length	Ratio	SourcePlace	TargetPlace	SourceText	TargetText
radcliffe_udolpho_28_g	radcliffe_udolpho_33_g	36	0.9166666666666666	18992	1556	 of having attempted his life, had o	 of having attempted his life, is no
radcliffe_udolpho_28_g	radcliffe_udolpho_33_g	30	0.9	23395	3629	 necessary to sustain her, and	 necessary to sustain her long
radcliffe_udolpho_28_g	radcliffe_udolpho_33_g	34	0.9117647058823529	25393	48362	 sense of her misfortunes. When sh	 sense of her misfortunes. With ha
radcliffe_udolpho_28_g	radcliffe_udolpho_33_g	33	0.9090909090909091	27963	9569	 and, in the next moment, the wat	 and, in the next moment, she hea
radcliffe_udolpho_28_g	radcliffe_udolpho_33_g	30	0.9	28017	9649	d passed along the terrace. As	d passed along the terrace abo
radcliffe_udolpho_28_g	radcliffe_udolpho_33_g	40	0.925	29499	25904	, she perceived this to be the voice of 	, she perceived it to be the voice of Ve
radcliffe_udolpho_28_g	radcliffe_udolpho_33_g	31	0.9354838709677419	34605	41836	 she closed her casement and re	 she closed the casement, and e
radcliffe_udolpho_28_g	shelley_frankenstein_53_g	30	0.9	22924	17954	 sustain the fatigue of a remo	 sustain the fatigues of a jou
radcliffe_udolpho_28_g	austen_northangerabbey_22_g	31	0.9032258064516129	6292	18448	 the surrounding objects, more 	 the surrounding objects, she s
radcliffe_udolpho_28_g	radcliffe_udolpho_2_g	30	1.0	16016	15575	 she returned to her chamber, 	 she returned to her chamber, 
radcliffe_udolpho_28_g	christie_styles_6_d	30	0.9	1415	2415	 the circumstances of his situ	 the circumstances of his moth
radcliffe_udolpho_28_g	radcliffe_udolpho_36_g	33	0.9090909090909091	27313	9095	 the other extremity of the rampa	 the other extremity of the passa
radcliffe_udolpho_28_g	radcliffe_udolpho_36_g	31	0.9032258064516129	27962	1369	, and, in the next moment, the 	, and, in the next moment, was 
radcliffe_udolpho_28_g	walpole_castleofotranto_4_g	30	0.9	12031	11934	 the discovery they had made; 	 the discovery he had made of 
radcliffe_udolpho_28_g	walpole_castleofotranto_4_g	32	0.9375	30323	35355	, endeavouring to conceal her ow	, endeavouring to conceal the aw
radcliffe_udolpho_28_g	stoker_dracula_12_g	30	0.9	19563	23930	 to believe that she was conce	 to believe that he was comple
radcliffe_udolpho_28_g	radcliffe_udolpho_34_g	30	0.9	25526	42162	 the figure she had formerly o	 the figure that had formerly 
radcliffe_udolpho_28_g	radcliffe_udolpho_34_g	35	0.9428571428571428	26473	13344	 attempted to speak, but the words 	 attempted to speak, but his words 
radcliffe_udolpho_28_g	radcliffe_udolpho_34_g	30	0.9	27962	12468	, and, in the next moment, the	, and, in the next moment, sun
radcliffe_udolpho_28_g	radcliffe_udolpho_34_g	30	0.9	27962	19489	, and, in the next moment, the	, and, in the next moment, Lud
radcliffe_udolpho_28_g	radcliffe_udolpho_34_g	32	0.90625	29917	3375	?' said Emily. 'Yes, Signora,' r	?' said Emily. 'O yes, Signora, 
radcliffe_udolpho_28_g	christie_styles_5_d	30	0.9	16669	28916	 reached the foot of the stair	 reached the top of the stairs
radcliffe_udolpho_28_g	lewis_monk_4_g	33	0.9090909090909091	21602	64491	 to her own apartment, and to hav	 to her own apartment, and having
radcliffe_udolpho_28_g	lewis_monk_4_g	30	0.9666666666666667	22582	64491	 to her own apartment, and tha	 to her own apartment, and hav
radcliffe_udolpho_28_g	lewis_monk_4_g	31	0.9032258064516129	28966	94414	n the opportunity of speaking h	n the opportunity of making his
radcliffe_udolpho_28_g	radcliffe_udolpho_50_g	34	0.9705882352941176	745	334	t excursion among the mountains, r	t excursions among the mountains, 
radcliffe_udolpho_28_g	radcliffe_udolpho_50_g	31	0.9032258064516129	16716	55542	y had formerly ascended, Annett	y had formerly ascended, into t
radcliffe_udolpho_28_g	radcliffe_udolpho_50_g	32	0.9375	17669	48213	 a remote part of the room, and 	 a remote part of the room, as i
radcliffe_udolpho_28_g	radcliffe_udolpho_50_g	41	0.926829268292683	26099	24035	 began to doubt, whether it was really an	 began to doubt, whether this was really 
radcliffe_udolpho_28_g	radcliffe_udolpho_50_g	32	0.90625	29456	4598	, that came at intervals. As the	, that came at intervals on the 
radcliffe_udolpho_28_g	radcliffe_udolpho_50_g	32	0.90625	29665	52054	. At the sound of her voice, the	. At the sound of his voice, she
radcliffe_udolpho_28_g	radcliffe_udolpho_18_g	33	0.9090909090909091	1530	46160	 wild and solitary mountains, alo	 wild and solitary mountains of a
radcliffe_udolpho_28_g	radcliffe_udolpho_18_g	35	0.9428571428571428	4071	5398	y, which was necessary to the condu	y, which was necessary to the honou
radcliffe_udolpho_28_g	radcliffe_udolpho_18_g	31	1.0	16675	17376	ed the foot of the stair-case, 	ed the foot of the stair-case, 
radcliffe_udolpho_28_g	radcliffe_udolpho_18_g	35	0.9142857142857143	28174	30392	 Emily's thoughts returning to the 	 Emily's thoughts returned to the p
radcliffe_udolpho_28_g	radcliffe_udolpho_13_g	36	0.9166666666666666	8808	575	 more anxious than before to see him	 more anxious than before to secure 
radcliffe_udolpho_28_g	radcliffe_udolpho_13_g	31	1.0	14167	35165	 seeming to recollect himself, 	 seeming to recollect himself, 
radcliffe_udolpho_28_g	radcliffe_udolpho_13_g	30	0.9	15287	22127	e, at length, separated; and, 	e, at length, departed, and, r
radcliffe_udolpho_28_g	radcliffe_udolpho_13_g	31	0.9032258064516129	16141	33507	 to support her through the app	 to support her through this la
radcliffe_udolpho_28_g	radcliffe_udolpho_13_g	30	0.9666666666666667	18817	16425	 Emily endeavoured to soothe h	 Emily endeavoured to sooth hi
radcliffe_udolpho_28_g	radcliffe_udolpho_13_g	30	0.9	24444	26700	 withdrew to her chamber. Her 	 withdrew to her chamber for t
radcliffe_udolpho_28_g	radcliffe_udolpho_13_g	45	0.9555555555555556	30311	47349	' said Emily, endeavouring to conceal her own	' said Emily, endeavouring to conceal her emo
radcliffe_udolpho_28_g	radcliffe_udolpho_13_g	30	0.9333333333333333	34660	41298	e strange circumstance that ha	e strange circumstances, that 
radcliffe_udolpho_28_g	radcliffe_udolpho_3_g	31	0.9032258064516129	6292	5291	 the surrounding objects, more 	 the surrounding objects, so as
radcliffe_udolpho_28_g	radcliffe_udolpho_3_g	47	0.9148936170212766	14157	14750	 and then, seeming to recollect himself, strode	 and then, seeming to recollect himself, he res
radcliffe_udolpho_28_g	christie_secretadversary_14_d	32	0.96875	19556	2496	 reason to believe that she was 	 reason to believe that she has 
radcliffe_udolpho_28_g	walpole_castleofotranto_1_g	30	0.9333333333333333	16677	21054	 the foot of the stair-case, w	 the foot of the staircase, an
radcliffe_udolpho_28_g	walpole_castleofotranto_1_g	31	0.967741935483871	22278	24070	e. For a considerable time he w	e. For a considerable time she 
radcliffe_udolpho_28_g	walpole_castleofotranto_1_g	32	0.90625	34657	5247	 the strange circumstance that h	 the strange circumstances she h
radcliffe_udolpho_28_g	radcliffe_udolpho_48_g	31	0.9354838709677419	6506	8980	, and hesitated whether to spea	, and hesitated whether to asce
radcliffe_udolpho_28_g	radcliffe_udolpho_48_g	42	0.9047619047619048	8156	18972	 she had seen on the preceding night; but 	 she had seen on the preceding night, and 
radcliffe_udolpho_28_g	radcliffe_udolpho_48_g	30	0.9	15627	951	t of her unfortunate aunt, who	t of her unfortunate aunt she 
radcliffe_udolpho_28_g	radcliffe_udolpho_48_g	30	0.9	24704	28578	 friends, had she possessed su	 friends, that she possessed, 
radcliffe_udolpho_28_g	radcliffe_udolpho_48_g	34	0.9117647058823529	24925	2196	 reflections and by anticipations 	 reflections and anticipations, wh
radcliffe_udolpho_28_g	radcliffe_udolpho_48_g	31	0.9032258064516129	28018	15607	 passed along the terrace. As t	 passed along the terrace, she 
radcliffe_udolpho_28_g	radcliffe_udolpho_22_g	32	0.90625	3513	24326	ed into the service of any state	ed into the service of the state
radcliffe_udolpho_28_g	radcliffe_udolpho_22_g	31	0.9032258064516129	9925	34463	, that she had not power to rec	, that she had no power to move
radcliffe_udolpho_28_g	radcliffe_udolpho_22_g	30	0.9	18648	20914	,' replied Madame Montoni, 'bu	,' replied Madame Montoni. 'No
radcliffe_udolpho_28_g	radcliffe_udolpho_22_g	31	0.9032258064516129	21602	1020	 to her own apartment, and to h	 to her own apartment, and did 
radcliffe_udolpho_28_g	radcliffe_udolpho_22_g	30	0.9	22582	1020	 to her own apartment, and tha	 to her own apartment, and did
radcliffe_udolpho_28_g	radcliffe_udolpho_22_g	36	0.9166666666666666	24155	31429	he would not leave Madame Montoni, t	he would not remove Madame Montoni, 
radcliffe_udolpho_28_g	radcliffe_udolpho_22_g	32	0.90625	27962	24732	, and, in the next moment, the w	, and, in the next moment, told 
radcliffe_udolpho_28_g	radcliffe_udolpho_22_g	44	0.9772727272727273	27962	36270	, and, in the next moment, the watch-word wa	, and, in the next moment, the watch-word; w
radcliffe_udolpho_28_g	radcliffe_udolpho_22_g	30	0.9	34657	667	 the strange circumstance that	 the strange circumstance of h
radcliffe_udolpho_28_g	radcliffe_udolpho_4_g	35	0.9142857142857143	25185	5823	 the lonely murmur of these woods, 	 the lonely murmur of the woods. Ne
radcliffe_udolpho_28_g	christie_secretadversary_17_d	30	0.9	33930	19393	 turned the corner of the east	 turned the corner of the squa
radcliffe_udolpho_28_g	lewis_monk_10_g	30	0.9666666666666667	16669	46573	 reached the foot of the stair	 reached the foot of the Stair
radcliffe_udolpho_28_g	lewis_monk_7_g	37	0.9459459459459459	16669	30301	 reached the foot of the stair-case, 	 reached the foot of the Staircase, a
radcliffe_udolpho_28_g	lewis_monk_7_g	37	0.918918918918919	16669	43049	 reached the foot of the stair-case, 	 reached the foot of the Staircase. T
radcliffe_udolpho_28_g	doyle_adventures_2_d	30	0.9	19556	31605	 reason to believe that she wa	 reason to believe that we sha
radcliffe_udolpho_28_g	radcliffe_udolpho_10_g	31	0.9354838709677419	1410	30472	d all the circumstances of his 	d all the circumstances of her 
radcliffe_udolpho_28_g	radcliffe_udolpho_10_g	30	0.9	3255	4517	 the certainty, that they coul	 the certainty, that the only 
radcliffe_udolpho_28_g	radcliffe_udolpho_10_g	31	0.9032258064516129	9216	18096	 continued to converse with the	 continued to converse, without
radcliffe_udolpho_28_g	radcliffe_udolpho_10_g	35	0.9714285714285714	16484	27731	, with much difficulty, prevailed u	, with much difficulty, prevailed. 
radcliffe_udolpho_28_g	radcliffe_udolpho_10_g	34	0.9705882352941176	26492	15968	, but the words died on her lips, 	, but the words died on her lips. 
radcliffe_udolpho_28_g	lewis_monk_8_g	30	0.9	20307	34849	 the door of the chamber, her 	 the door of the chamber, and 
radcliffe_udolpho_28_g	lewis_monk_6_g	31	0.9032258064516129	30324	6567	 endeavouring to conceal her ow	 endeavouring to conceal those 
radcliffe_udolpho_28_g	radcliffe_udolpho_21_g	32	0.90625	4068	4485	lity, which was necessary to the	lity, which is necessary for the
radcliffe_udolpho_28_g	stoker_dracula_1_g	33	0.9090909090909091	3742	5811	 of the seventeenth century, but 	 of the seventeenth century it un
radcliffe_udolpho_28_g	radcliffe_udolpho_12_g	30	0.9	4072	18157	, which was necessary to the c	, which was so necessary to he
radcliffe_udolpho_28_g	radcliffe_udolpho_12_g	31	0.9032258064516129	6292	1349	 the surrounding objects, more 	 the surrounding objects, the s
radcliffe_udolpho_28_g	radcliffe_udolpho_12_g	34	0.9117647058823529	17434	19520	 unable to speak, or to move from 	 unable to speak, or to rise from 
radcliffe_udolpho_28_g	radcliffe_udolpho_12_g	30	0.9	25933	6129	 and it was, perhaps, the agit	 and it was, perhaps, the spir
radcliffe_udolpho_28_g	lewis_monk_1_g	30	0.9333333333333333	405	37770	ed to throw herself in his way	ed to throw herself into his a
radcliffe_udolpho_28_g	lewis_monk_1_g	33	0.9090909090909091	28967	24749	 the opportunity of speaking had 	 the opportunity of speaking of h
radcliffe_udolpho_28_g	doyle_baskervilles_4_u	30	0.9	28967	18881	 the opportunity of speaking h	 the opportunity of playing hi
radcliffe_udolpho_28_g	radcliffe_udolpho_27_g	30	1.0	243	743	 'This is very strange!' said 	 'This is very strange!' said 
radcliffe_udolpho_28_g	radcliffe_udolpho_27_g	33	0.9090909090909091	7958	11214	 retired within her chamber, whil	 retired within her chamber, musi
radcliffe_udolpho_28_g	radcliffe_udolpho_27_g	30	0.9	8583	11661	 she had formerly heard, as we	 she had formerly heard, came 
radcliffe_udolpho_28_g	radcliffe_udolpho_27_g	30	0.9	10295	6285	, that he would permit her to 	, that he would permit her, si
radcliffe_udolpho_28_g	radcliffe_udolpho_27_g	37	0.918918918918919	19479	1424	 the attempt that had been made upon 	 the attempt that had been made to ca
radcliffe_udolpho_28_g	radcliffe_udolpho_27_g	35	0.9142857142857143	25322	11145	 continued to weep, for some time, 	 continued to gaze, for some time, 
radcliffe_udolpho_28_g	radcliffe_udolpho_27_g	31	0.9032258064516129	25606	10758	 opposite to her casement. On p	 opposite to her casement, and 
radcliffe_udolpho_28_g	radcliffe_udolpho_27_g	30	0.9	27165	11049	 away, and glided down the ter	 away, and glide down the ramp
radcliffe_udolpho_28_g	radcliffe_udolpho_27_g	43	0.9302325581395349	28245	12700	 person, who has designs upon the castle,' 	 person, who had designs upon the castle; b
radcliffe_udolpho_28_g	radcliffe_udolpho_41_g	30	0.9	8583	10660	 she had formerly heard, as we	 she had formerly heard at the
radcliffe_udolpho_28_g	radcliffe_udolpho_41_g	32	0.96875	32227	5707	, and every thing was so still, 	, and every thing was so still a
radcliffe_udolpho_28_g	radcliffe_udolpho_47_g	41	0.926829268292683	14161	3466	 then, seeming to recollect himself, stro	 then, seeming to recollect himself, he s
radcliffe_udolpho_28_g	radcliffe_udolpho_47_g	33	0.9393939393939394	16020	16611	 returned to her chamber, and, wh	 returned to her chamber, and the
radcliffe_udolpho_28_g	radcliffe_udolpho_54_g	30	0.9	18303	11917	e,' said Emily, at length, 'or	e,' said Emily, at length; 'wa
radcliffe_udolpho_28_g	radcliffe_udolpho_54_g	30	0.9333333333333333	20307	5039	 the door of the chamber, her 	 the door of the chamber they 
radcliffe_udolpho_28_g	radcliffe_udolpho_54_g	30	0.9666666666666667	21043	638	, through which Emily and Barn	, through which Emily and Blan
radcliffe_udolpho_28_g	radcliffe_udolpho_35_g	50	0.92	18191	23864	. 'Where have you been so long?' said she, in the 	. 'Where have you been so long?' said she, 'I had 
doyle_baskervilles_14_u	stoker_dracula_15_g	30	0.9333333333333333	17054	16715	 the woman whom he had loved. 	 the woman whom I had loved. A
doyle_baskervilles_14_u	poe_ruemorgue_1_d	35	0.9142857142857143	13062	18853	 and hurried from room to room to t	 and hurried from room to room. Upo
doyle_baskervilles_14_u	doyle_adventures_7_d	42	0.9047619047619048	12441	40656	 with his face buried in his hands. “We mu	 with his face buried in his hands. There 
doyle_baskervilles_14_u	christie_secretadversary_2_d	30	0.9	3772	5474	 leaned back in his chair, puf	 leaned back in his chair, and
doyle_baskervilles_14_u	christie_secretadversary_8_d	32	0.90625	14403	5268	e could not for the moment tell 	e could not for the moment put a
doyle_baskervilles_14_u	doyle_adventures_1_d	32	0.90625	14568	11287	 the lower part of the face, and	 the lower part of the face he a
doyle_baskervilles_14_u	doyle_adventures_11_d	31	0.9032258064516129	18747	46543	e that someone had passed that 	e that someone had passed out. 
doyle_baskervilles_14_u	collins_hauntedhotel_13_u	30	0.9	15048	6659	 opened her eyes again. “Is he	 opened her eyes again. 'I spe
doyle_baskervilles_14_u	collins_moonstone_78_d	33	0.9090909090909091	1119	1033	ed by the presence of the driver 	ed by the presence of the ladies 
doyle_baskervilles_14_u	stoker_dracula_22_g	31	0.9032258064516129	16730	26885	 It was evident to us that all 	 It was evident to us that the 
doyle_baskervilles_14_u	collins_hauntedhotel_21_u	30	0.9	3922	2714	 on the other side of the wall	 on the other side of the draw
doyle_baskervilles_14_u	collins_hauntedhotel_21_u	30	0.9	3922	9469	 on the other side of the wall	 on the other side of the draw
doyle_baskervilles_14_u	doyle_signoffour_12_d	30	0.9333333333333333	4709	22164	ing slowly in our direction an	ing slowly in our direction. "
doyle_baskervilles_14_u	collins_hauntedhotel_12_u	30	0.9	10759	1049	he made a feeble effort to mov	he made a feeble effort to wit
doyle_baskervilles_14_u	radcliffe_udolpho_30_g	30	0.9	1119	6542	ed by the presence of the driv	ed by the presence of the cond
doyle_baskervilles_14_u	collins_hauntedhotel_2_u	36	0.9444444444444444	17041	6010	e truth about the woman whom he had 	e truth about the woman whom I had s
doyle_baskervilles_14_u	radcliffe_udolpho_38_g	30	0.9333333333333333	5815	11542	 the dining-room where the two	 the dining-room, where the Co
